"ID";"BronTechniek";"Energietoepassingen";"Perioden";"BrutoEindverbruik_1";"BrutoEindverbruikRelatief_2";"VermedenVerbruik_3";"VermedenVerbruikRelatief_4";"VermedenEmissie_5";"VermedenEmissieRelatief_6"
"4041";"E006675 ";"E007028 ";"2000JJ00";"";"";"";"";"";""
"4042";"E006675 ";"E007028 ";"2001JJ00";"";"";"";"";"";""
"4043";"E006675 ";"E007028 ";"2002JJ00";"";"";"";"";"";""
"4044";"E006675 ";"E007028 ";"2003JJ00";"";"";"";"";"";""
"4045";"E006675 ";"E007028 ";"2004JJ00";"";"";"";"";"";""
"4046";"E006675 ";"E007028 ";"2005JJ00";"";"";"";"";"";""
"4047";"E006675 ";"E007028 ";"2006JJ00";"";"";"";"";"";""
"4048";"E006675 ";"E007028 ";"2007JJ00";"";"";"";"";"";""
"4049";"E006675 ";"E007028 ";"2008JJ00";"";"";"";"";"";""
"4050";"E006675 ";"E007028 ";"2009JJ00";"";"";"";"";"";""
"4051";"E006675 ";"E007028 ";"2010JJ00";"";"";"";"";"";""
"4052";"E006675 ";"E007028 ";"2011JJ00";"";"";"";"";"";""
"4053";"E006675 ";"E007028 ";"2012JJ00";"";"";"";"";"";""
"4054";"E006675 ";"E007028 ";"2013JJ00";"";"";"";"";"";""
"4055";"E006675 ";"E007028 ";"2014JJ00";"";"";"";"";"";""
"4056";"E006675 ";"E007028 ";"2015JJ00";"";"";"";"";"";""
"4057";"E006675 ";"E007028 ";"2016JJ00";"";"";"";"";"";""
"4058";"E006675 ";"E007028 ";"2017JJ00";"";"";"";"";"";""
"4059";"E006675 ";"E007028 ";"2018JJ00";"      58";"    0.00";"      58";"    0.00";"       4";"    0.00"
"4060";"E006586 ";"E007022 ";"1990JJ00";"     461";"    0.03";"     432";"    0.02";"      25";"    0.02"
"4061";"E006586 ";"E007022 ";"1991JJ00";"     554";"    0.03";"     512";"    0.02";"      29";"    0.02"
"4062";"E006586 ";"E007022 ";"1992JJ00";"     609";"    0.03";"     569";"    0.02";"      33";"    0.02"
"4063";"E006586 ";"E007022 ";"1993JJ00";"     629";"    0.03";"     593";"    0.02";"      34";"    0.02"
"4064";"E006586 ";"E007022 ";"1994JJ00";"     741";"    0.04";"     670";"    0.02";"      38";"    0.02"
"4065";"E006586 ";"E007022 ";"1995JJ00";"     816";"    0.04";"     756";"    0.02";"      43";"    0.02"
"4066";"E006586 ";"E007022 ";"1996JJ00";"     885";"    0.04";"     825";"    0.03";"      47";"    0.03"
"4067";"E006586 ";"E007022 ";"1997JJ00";"     947";"    0.04";"     885";"    0.03";"      51";"    0.03"
"4068";"E006586 ";"E007022 ";"1998JJ00";"     891";"    0.04";"     845";"    0.03";"      49";"    0.03"
"4069";"E006586 ";"E007022 ";"1999JJ00";"     926";"    0.04";"     891";"    0.03";"      52";"    0.03"
"4070";"E006586 ";"E007022 ";"2000JJ00";"     957";"    0.04";"     928";"    0.03";"      54";"    0.03"
"4071";"E006586 ";"E007022 ";"2001JJ00";"     972";"    0.04";"     939";"    0.03";"      55";"    0.03"
"4072";"E006586 ";"E007022 ";"2002JJ00";"     971";"    0.04";"     956";"    0.03";"      56";"    0.03"
"4073";"E006586 ";"E007022 ";"2003JJ00";"    1076";"    0.05";"    1047";"    0.03";"      62";"    0.03"
"4074";"E006586 ";"E007022 ";"2004JJ00";"    1162";"    0.05";"    1100";"    0.03";"      64";"    0.04"
"4075";"E006586 ";"E007022 ";"2005JJ00";"    1068";"    0.05";"    1046";"    0.03";"      62";"    0.03"
"4076";"E006586 ";"E007022 ";"2006JJ00";"    1264";"    0.06";"    1243";"    0.04";"      75";"    0.04"
"4077";"E006586 ";"E007022 ";"2007JJ00";"    1237";"    0.06";"    1286";"    0.04";"      79";"    0.05"
"4078";"E006586 ";"E007022 ";"2008JJ00";"    1372";"    0.06";"    1517";"    0.05";"      96";"    0.05"
"4079";"E006586 ";"E007022 ";"2009JJ00";"    1629";"    0.07";"    1976";"    0.06";"     124";"    0.07"
"4080";"E006586 ";"E007022 ";"2010JJ00";"    2131";"    0.09";"    2593";"    0.07";"     163";"    0.09"
"4081";"E006586 ";"E007022 ";"2011JJ00";"    2279";"    0.10";"    2709";"    0.08";"     173";"    0.10"
"4082";"E006586 ";"E007022 ";"2012JJ00";"    2610";"    0.12";"    3033";"    0.09";"     199";"    0.12"
"4083";"E006586 ";"E007022 ";"2013JJ00";"    3410";"    0.15";"    3693";"    0.12";"     243";"    0.15"
"4084";"E006586 ";"E007022 ";"2014JJ00";"    3880";"    0.19";"    4227";"    0.14";"     278";"    0.18"
"4085";"E006586 ";"E007022 ";"2015JJ00";"    4277";"    0.21";"    4615";"    0.15";"     310";"    0.19"
"4086";"E006586 ";"E007022 ";"2016JJ00";"    4016";"    0.19";"    4526";"    0.14";"     298";"    0.18"
"4087";"E006586 ";"E007022 ";"2017JJ00";"    4130";"    0.20";"    4526";"    0.14";"     292";"    0.18"
"4088";"E006586 ";"E007022 ";"2018JJ00";"    4469";"    0.21";"    4726";"    0.15";"     300";"    0.19"
"4089";"E006586 ";"E006607 ";"1990JJ00";"      15";"    0.00";"      13";"    0.00";"       1";"    0.00"
"4090";"E006586 ";"E006607 ";"1991JJ00";"      15";"    0.00";"       8";"    0.00";"       1";"    0.00"
"4091";"E006586 ";"E006607 ";"1992JJ00";"      19";"    0.00";"      15";"    0.00";"       1";"    0.00"
"4092";"E006586 ";"E006607 ";"1993JJ00";"      26";"    0.00";"      34";"    0.00";"       2";"    0.00"
"4093";"E006586 ";"E006607 ";"1994JJ00";"      11";"    0.00";"     -11";"    0.00";"      -1";"    0.00"
"4094";"E006586 ";"E006607 ";"1995JJ00";"      25";"    0.00";"      19";"    0.00";"       1";"    0.00"
"4095";"E006586 ";"E006607 ";"1996JJ00";"      35";"    0.00";"      42";"    0.00";"       3";"    0.00"
"4096";"E006586 ";"E006607 ";"1997JJ00";"      31";"    0.00";"      26";"    0.00";"       2";"    0.00"
"4097";"E006586 ";"E006607 ";"1998JJ00";"      35";"    0.00";"      41";"    0.00";"       3";"    0.00"
"4098";"E006586 ";"E006607 ";"1999JJ00";"      50";"    0.00";"      74";"    0.00";"       5";"    0.00"
"4099";"E006586 ";"E006607 ";"2000JJ00";"      61";"    0.00";"      99";"    0.00";"       7";"    0.00"
"4100";"E006586 ";"E006607 ";"2001JJ00";"      60";"    0.00";"      97";"    0.00";"       7";"    0.00"
"4101";"E006586 ";"E006607 ";"2002JJ00";"      78";"    0.00";"     142";"    0.00";"      10";"    0.01"
"4102";"E006586 ";"E006607 ";"2003JJ00";"      99";"    0.00";"     188";"    0.01";"      13";"    0.01"
"4103";"E006586 ";"E006607 ";"2004JJ00";"      80";"    0.00";"     133";"    0.00";"       9";"    0.01"
"4104";"E006586 ";"E006607 ";"2005JJ00";"     114";"    0.00";"     219";"    0.01";"      15";"    0.01"
"4105";"E006586 ";"E006607 ";"2006JJ00";"     158";"    0.01";"     307";"    0.01";"      21";"    0.01"
"4106";"E006586 ";"E006607 ";"2007JJ00";"     240";"    0.01";"     495";"    0.02";"      34";"    0.02"
"4107";"E006586 ";"E006607 ";"2008JJ00";"     375";"    0.02";"     807";"    0.02";"      56";"    0.03"
"4108";"E006586 ";"E006607 ";"2009JJ00";"     495";"    0.02";"    1053";"    0.03";"      72";"    0.04"
"4109";"E006586 ";"E006607 ";"2010JJ00";"     707";"    0.03";"    1483";"    0.04";"     100";"    0.05"
"4110";"E006586 ";"E006607 ";"2011JJ00";"     802";"    0.04";"    1625";"    0.05";"     110";"    0.06"
"4111";"E006586 ";"E006607 ";"2012JJ00";"     797";"    0.04";"    1611";"    0.05";"     115";"    0.07"
"4112";"E006586 ";"E006607 ";"2013JJ00";"     894";"    0.04";"    1698";"    0.05";"     125";"    0.08"
"4113";"E006586 ";"E006607 ";"2014JJ00";"    1064";"    0.05";"    2065";"    0.07";"     152";"    0.10"
"4114";"E006586 ";"E006607 ";"2015JJ00";"    1153";"    0.06";"    2183";"    0.07";"     170";"    0.10"
"4115";"E006586 ";"E006607 ";"2016JJ00";"    1174";"    0.06";"    2138";"    0.07";"     159";"    0.10"
"4116";"E006586 ";"E006607 ";"2017JJ00";"    1123";"    0.05";"    1914";"    0.06";"     140";"    0.08"
"4117";"E006586 ";"E006607 ";"2018JJ00";"    1005";"    0.05";"    1707";"    0.05";"     125";"    0.08"
"4118";"E006586 ";"E006608 ";"1990JJ00";"     446";"    0.02";"     419";"    0.01";"      24";"    0.01"
"4119";"E006586 ";"E006608 ";"1991JJ00";"     539";"    0.03";"     504";"    0.02";"      29";"    0.02"
"4120";"E006586 ";"E006608 ";"1992JJ00";"     591";"    0.03";"     554";"    0.02";"      31";"    0.02"
"4121";"E006586 ";"E006608 ";"1993JJ00";"     603";"    0.03";"     560";"    0.02";"      32";"    0.02"
"4122";"E006586 ";"E006608 ";"1994JJ00";"     730";"    0.04";"     681";"    0.02";"      39";"    0.02"
"4123";"E006586 ";"E006608 ";"1995JJ00";"     792";"    0.04";"     737";"    0.02";"      42";"    0.02"
"4124";"E006586 ";"E006608 ";"1996JJ00";"     850";"    0.04";"     783";"    0.02";"      44";"    0.02"
"4125";"E006586 ";"E006608 ";"1997JJ00";"     916";"    0.04";"     859";"    0.03";"      49";"    0.03"
"4126";"E006586 ";"E006608 ";"1998JJ00";"     856";"    0.04";"     804";"    0.03";"      46";"    0.03"
"4127";"E006586 ";"E006608 ";"1999JJ00";"     876";"    0.04";"     817";"    0.03";"      46";"    0.03"
"4128";"E006586 ";"E006608 ";"2000JJ00";"     897";"    0.04";"     829";"    0.03";"      47";"    0.03"
"4129";"E006586 ";"E006608 ";"2001JJ00";"     913";"    0.04";"     842";"    0.03";"      48";"    0.03"
"4130";"E006586 ";"E006608 ";"2002JJ00";"     893";"    0.04";"     814";"    0.03";"      46";"    0.03"
"4131";"E006586 ";"E006608 ";"2003JJ00";"     976";"    0.04";"     860";"    0.03";"      49";"    0.03"
"4132";"E006586 ";"E006608 ";"2004JJ00";"    1082";"    0.05";"     967";"    0.03";"      55";"    0.03"
"4133";"E006586 ";"E006608 ";"2005JJ00";"     954";"    0.04";"     827";"    0.02";"      47";"    0.03"
"4134";"E006586 ";"E006608 ";"2006JJ00";"    1106";"    0.05";"     936";"    0.03";"      53";"    0.03"
"4135";"E006586 ";"E006608 ";"2007JJ00";"     997";"    0.04";"     791";"    0.02";"      45";"    0.03"
"4136";"E006586 ";"E006608 ";"2008JJ00";"     997";"    0.04";"     710";"    0.02";"      40";"    0.02"
"4137";"E006586 ";"E006608 ";"2009JJ00";"    1134";"    0.05";"     923";"    0.03";"      52";"    0.03"
"4138";"E006586 ";"E006608 ";"2010JJ00";"    1424";"    0.06";"    1110";"    0.03";"      63";"    0.03"
"4139";"E006586 ";"E006608 ";"2011JJ00";"    1332";"    0.06";"     937";"    0.03";"      53";"    0.03"
"4140";"E006586 ";"E006608 ";"2012JJ00";"    1564";"    0.07";"    1170";"    0.04";"      66";"    0.04"
"4141";"E006586 ";"E006608 ";"2013JJ00";"    2245";"    0.10";"    1720";"    0.05";"      97";"    0.06"
"4142";"E006586 ";"E006608 ";"2014JJ00";"    2567";"    0.13";"    1907";"    0.06";"     108";"    0.07"
"4143";"E006586 ";"E006608 ";"2015JJ00";"    2958";"    0.14";"    2262";"    0.07";"     128";"    0.08"
"4144";"E006586 ";"E006608 ";"2016JJ00";"    2667";"    0.13";"    2209";"    0.07";"     125";"    0.07"
"4145";"E006586 ";"E006608 ";"2017JJ00";"    2788";"    0.13";"    2381";"    0.08";"     135";"    0.08"
"4146";"E006586 ";"E006608 ";"2018JJ00";"    3232";"    0.15";"    2774";"    0.09";"     157";"    0.10"
"4147";"E006586 ";"E007028 ";"1990JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4148";"E006586 ";"E007028 ";"1991JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4149";"E006586 ";"E007028 ";"1992JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4150";"E006586 ";"E007028 ";"1993JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4151";"E006586 ";"E007028 ";"1994JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4152";"E006586 ";"E007028 ";"1995JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4153";"E006586 ";"E007028 ";"1996JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4154";"E006586 ";"E007028 ";"1997JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4155";"E006586 ";"E007028 ";"1998JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4156";"E006586 ";"E007028 ";"1999JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4157";"E006586 ";"E007028 ";"2000JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4158";"E006586 ";"E007028 ";"2001JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4159";"E006586 ";"E007028 ";"2002JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4160";"E006586 ";"E007028 ";"2003JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4161";"E006586 ";"E007028 ";"2004JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4162";"E006586 ";"E007028 ";"2005JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4163";"E006586 ";"E007028 ";"2006JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4164";"E006586 ";"E007028 ";"2007JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4165";"E006586 ";"E007028 ";"2008JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4166";"E006586 ";"E007028 ";"2009JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4167";"E006586 ";"E007028 ";"2010JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4168";"E006586 ";"E007028 ";"2011JJ00";"     145";"    0.01";"     148";"    0.00";"      11";"    0.01"
"4169";"E006586 ";"E007028 ";"2012JJ00";"     249";"    0.01";"     252";"    0.01";"      19";"    0.01"
"4170";"E006586 ";"E007028 ";"2013JJ00";"     270";"    0.01";"     275";"    0.01";"      20";"    0.01"
"4171";"E006586 ";"E007028 ";"2014JJ00";"     249";"    0.01";"     255";"    0.01";"      19";"    0.01"
"4172";"E006586 ";"E007028 ";"2015JJ00";"     166";"    0.01";"     170";"    0.01";"      13";"    0.01"
"4173";"E006586 ";"E007028 ";"2016JJ00";"     174";"    0.01";"     178";"    0.01";"      13";"    0.01"
"4174";"E006586 ";"E007028 ";"2017JJ00";"     218";"    0.01";"     230";"    0.01";"      17";"    0.01"
"4175";"E006586 ";"E007028 ";"2018JJ00";"     231";"    0.01";"     244";"    0.01";"      18";"    0.01"
"4176";"E006677 ";"E007022 ";"1990JJ00";"";"";"";"";"";""
"4177";"E006677 ";"E007022 ";"1991JJ00";"";"";"";"";"";""
"4178";"E006677 ";"E007022 ";"1992JJ00";"";"";"";"";"";""
"4179";"E006677 ";"E007022 ";"1993JJ00";"";"";"";"";"";""
"4180";"E006677 ";"E007022 ";"1994JJ00";"";"";"";"";"";""
"4181";"E006677 ";"E007022 ";"1995JJ00";"";"";"";"";"";""
"4182";"E006677 ";"E007022 ";"1996JJ00";"";"";"";"";"";""
"4183";"E006677 ";"E007022 ";"1997JJ00";"";"";"";"";"";""
"4184";"E006677 ";"E007022 ";"1998JJ00";"";"";"";"";"";""
"4185";"E006677 ";"E007022 ";"1999JJ00";"";"";"";"";"";""
"4186";"E006677 ";"E007022 ";"2000JJ00";"";"";"";"";"";""
"4187";"E006677 ";"E007022 ";"2001JJ00";"";"";"";"";"";""
"4188";"E006677 ";"E007022 ";"2002JJ00";"";"";"";"";"";""
"4189";"E006677 ";"E007022 ";"2003JJ00";"     134";"    0.01";"     134";"    0.00";"       .";"       ."
"4190";"E006677 ";"E007022 ";"2004JJ00";"     134";"    0.01";"     134";"    0.00";"       .";"       ."
"4191";"E006677 ";"E007022 ";"2005JJ00";"     101";"    0.00";"     101";"    0.00";"       .";"       ."
"4192";"E006677 ";"E007022 ";"2006JJ00";"    1766";"    0.08";"    1766";"    0.05";"       .";"       ."
"4193";"E006677 ";"E007022 ";"2007JJ00";"   13031";"    0.58";"   13031";"    0.40";"       .";"       ."
"4194";"E006677 ";"E007022 ";"2008JJ00";"   12048";"    0.53";"   12048";"    0.37";"       .";"       ."
"4195";"E006677 ";"E007022 ";"2009JJ00";"   15606";"    0.71";"   15606";"    0.48";"     730";"    0.43"
"4196";"E006677 ";"E007022 ";"2010JJ00";"    9577";"    0.41";"    9577";"    0.28";"     518";"    0.28"
"4197";"E006677 ";"E007022 ";"2011JJ00";"   13438";"    0.61";"   13438";"    0.42";"     786";"    0.46"
"4198";"E006677 ";"E007022 ";"2012JJ00";"   13353";"    0.61";"   13353";"    0.41";"     839";"    0.50"
"4199";"E006677 ";"E007022 ";"2013JJ00";"   12924";"    0.59";"   12924";"    0.41";"     850";"    0.51"
"4200";"E006677 ";"E007022 ";"2014JJ00";"   15102";"    0.75";"   15102";"    0.50";"     997";"    0.63"
"4201";"E006677 ";"E007022 ";"2015JJ00";"   13315";"    0.64";"   13315";"    0.43";"     845";"    0.51"
"4202";"E006677 ";"E007022 ";"2016JJ00";"   10435";"    0.50";"   10435";"    0.33";"     693";"    0.42"
"4203";"E006677 ";"E007022 ";"2017JJ00";"   13483";"    0.64";"   13483";"    0.43";"     935";"    0.57"
"4204";"E006677 ";"E007022 ";"2018JJ00";"   22868";"    1.08";"   22868";"    0.73";"    1604";"    1.00"
"4205";"E006677 ";"E006607 ";"1990JJ00";"";"";"";"";"";""
"4206";"E006677 ";"E006607 ";"1991JJ00";"";"";"";"";"";""
"4207";"E006677 ";"E006607 ";"1992JJ00";"";"";"";"";"";""
"4208";"E006677 ";"E006607 ";"1993JJ00";"";"";"";"";"";""
"4209";"E006677 ";"E006607 ";"1994JJ00";"";"";"";"";"";""
"4210";"E006677 ";"E006607 ";"1995JJ00";"";"";"";"";"";""
"4211";"E006677 ";"E006607 ";"1996JJ00";"";"";"";"";"";""
"4212";"E006677 ";"E006607 ";"1997JJ00";"";"";"";"";"";""
"4213";"E006677 ";"E006607 ";"1998JJ00";"";"";"";"";"";""
"4214";"E006677 ";"E006607 ";"1999JJ00";"";"";"";"";"";""
"4215";"E006677 ";"E006607 ";"2000JJ00";"";"";"";"";"";""
"4216";"E006677 ";"E006607 ";"2001JJ00";"";"";"";"";"";""
"4217";"E006677 ";"E006607 ";"2002JJ00";"";"";"";"";"";""
"4218";"E006677 ";"E006607 ";"2003JJ00";"";"";"";"";"";""
"4219";"E006677 ";"E006607 ";"2004JJ00";"";"";"";"";"";""
"4220";"E006677 ";"E006607 ";"2005JJ00";"";"";"";"";"";""
"4221";"E006677 ";"E006607 ";"2006JJ00";"";"";"";"";"";""
"4222";"E006677 ";"E006607 ";"2007JJ00";"";"";"";"";"";""
"4223";"E006677 ";"E006607 ";"2008JJ00";"";"";"";"";"";""
"4224";"E006677 ";"E006607 ";"2009JJ00";"";"";"";"";"";""
"4225";"E006677 ";"E006607 ";"2010JJ00";"";"";"";"";"";""
"4226";"E006677 ";"E006607 ";"2011JJ00";"";"";"";"";"";""
"4227";"E006677 ";"E006607 ";"2012JJ00";"";"";"";"";"";""
"4228";"E006677 ";"E006607 ";"2013JJ00";"";"";"";"";"";""
"4229";"E006677 ";"E006607 ";"2014JJ00";"";"";"";"";"";""
"4230";"E006677 ";"E006607 ";"2015JJ00";"";"";"";"";"";""
"4231";"E006677 ";"E006607 ";"2016JJ00";"";"";"";"";"";""
"4232";"E006677 ";"E006607 ";"2017JJ00";"";"";"";"";"";""
"4233";"E006677 ";"E006607 ";"2018JJ00";"";"";"";"";"";""
"4234";"E006677 ";"E006608 ";"1990JJ00";"";"";"";"";"";""
"4235";"E006677 ";"E006608 ";"1991JJ00";"";"";"";"";"";""
"4236";"E006677 ";"E006608 ";"1992JJ00";"";"";"";"";"";""
"4237";"E006677 ";"E006608 ";"1993JJ00";"";"";"";"";"";""
"4238";"E006677 ";"E006608 ";"1994JJ00";"";"";"";"";"";""
"4239";"E006677 ";"E006608 ";"1995JJ00";"";"";"";"";"";""
"4240";"E006677 ";"E006608 ";"1996JJ00";"";"";"";"";"";""
"4241";"E006677 ";"E006608 ";"1997JJ00";"";"";"";"";"";""
"4242";"E006677 ";"E006608 ";"1998JJ00";"";"";"";"";"";""
"4243";"E006677 ";"E006608 ";"1999JJ00";"";"";"";"";"";""
"4244";"E006677 ";"E006608 ";"2000JJ00";"";"";"";"";"";""
"4245";"E006677 ";"E006608 ";"2001JJ00";"";"";"";"";"";""
"4246";"E006677 ";"E006608 ";"2002JJ00";"";"";"";"";"";""
"4247";"E006677 ";"E006608 ";"2003JJ00";"       0";"    0.00";"       0";"    0.00";"       .";"       ."
"4248";"E006677 ";"E006608 ";"2004JJ00";"       0";"    0.00";"       0";"    0.00";"       .";"       ."
"4249";"E006677 ";"E006608 ";"2005JJ00";"       0";"    0.00";"       0";"    0.00";"       .";"       ."
"4250";"E006677 ";"E006608 ";"2006JJ00";"       0";"    0.00";"       0";"    0.00";"       .";"       ."
"4251";"E006677 ";"E006608 ";"2007JJ00";"       0";"    0.00";"       0";"    0.00";"       .";"       ."
"4252";"E006677 ";"E006608 ";"2008JJ00";"       0";"    0.00";"       0";"    0.00";"       .";"       ."
"4253";"E006677 ";"E006608 ";"2009JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4254";"E006677 ";"E006608 ";"2010JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4255";"E006677 ";"E006608 ";"2011JJ00";"       0";"    0.00";"       0";"    0.00";"       0";"    0.00"
"4256";"E006677 ";"E006608 ";"2012JJ00";"     826";"    0.04";"     826";"    0.03";"      58";"    0.03"
"4257";"E006677 ";"E006608 ";"2013JJ00";"     802";"    0.04";"     802";"    0.03";"      59";"    0.04"
"4258";"E006677 ";"E006608 ";"2014JJ00";"    1011";"    0.05";"    1011";"    0.03";"      72";"    0.05"
"4259";"E006677 ";"E006608 ";"2015JJ00";"     923";"    0.04";"     923";"    0.03";"      65";"    0.04"
"4260";"E006677 ";"E006608 ";"2016JJ00";"     718";"    0.03";"     718";"    0.02";"      55";"    0.03"
"4261";"E006677 ";"E006608 ";"2017JJ00";"    1022";"    0.05";"    1022";"    0.03";"      78";"    0.05"
"4262";"E006677 ";"E006608 ";"2018JJ00";"    1933";"    0.09";"    1933";"    0.06";"     146";"    0.09"
"4263";"E006677 ";"E007028 ";"1990JJ00";"";"";"";"";"";""
"4264";"E006677 ";"E007028 ";"1991JJ00";"";"";"";"";"";""
"4265";"E006677 ";"E007028 ";"1992JJ00";"";"";"";"";"";""
"4266";"E006677 ";"E007028 ";"1993JJ00";"";"";"";"";"";""
"4267";"E006677 ";"E007028 ";"1994JJ00";"";"";"";"";"";""
"4268";"E006677 ";"E007028 ";"1995JJ00";"";"";"";"";"";""
"4269";"E006677 ";"E007028 ";"1996JJ00";"";"";"";"";"";""
"4270";"E006677 ";"E007028 ";"1997JJ00";"";"";"";"";"";""
"4271";"E006677 ";"E007028 ";"1998JJ00";"";"";"";"";"";""
"4272";"E006677 ";"E007028 ";"1999JJ00";"";"";"";"";"";""
